商品ID,商品名稱,商品連結,價格,資料已完整爬取
5773348,【宇數科】BR17炫彩時尚多用式藍芽耳罩式耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5773348&Area=search&mdiv=403&oid=37_18&cid=index&kw=%E8%80%B3%E6%A9%9F,590,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=38_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=38_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=38_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=38_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=38_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=39_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=39_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=39_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=39_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=39_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=40_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=40_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=40_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=40_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=40_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12459956,【id221】MOTO A2 Pro機車安全帽藍牙耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12459956&Area=search&mdiv=403&oid=40_19&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,495",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=41_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=41_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=41_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=41_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=41_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=42_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=42_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=42_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=42_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=42_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7197517,【INTOPIC】頭戴式耳機麥克風(JAZZ-M309),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7197517&Area=search&mdiv=403&oid=42_23&cid=index&kw=%E8%80%B3%E6%A9%9F,279,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=43_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=43_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=43_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=43_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=43_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8413254,【聆翔】iPhone耳機  iPhone7/8/X/XR/XS/11/12(Apple適用/副廠/充電孔),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8413254&Area=search&mdiv=403&oid=43_30&cid=index&kw=%E8%80%B3%E6%A9%9F,366,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=44_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=44_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=44_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=44_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=44_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
4069729,【E-books】X18一公轉二母耳機麥克風音源轉接線3.5mm-20cm,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4069729&Area=search&mdiv=403&oid=44_25&cid=index&kw=%E8%80%B3%E6%A9%9F,111,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=45_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=45_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=45_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=45_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=45_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=46_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=46_2&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
12308434,【TOZO】NC7 Pro ANC主動式降噪AI輔助真無線藍芽耳機(美國聲學品牌/chatGPT/智慧錄音/離耳偵測/原廠公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12308434&Area=search&mdiv=403&oid=46_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,195",False
12511561,【TOZO】Agile Dots專立體調音AI輔助真無線藍芽耳機(chatGPT/智慧錄音/美國聲學品牌/公司原廠貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12511561&Area=search&mdiv=403&oid=46_4&cid=index&kw=%E8%80%B3%E6%A9%9F,899,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=47_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=47_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=47_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=47_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=47_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7197516,【INTOPIC】頭戴式耳機麥克風(JAZZ-220),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7197516&Area=search&mdiv=403&oid=47_30&cid=index&kw=%E8%80%B3%E6%A9%9F,159,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=48_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=48_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=48_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=48_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=48_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
9137265,【Apple】EarPods Lightning 連接器 (A1748/原廠耳機),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9137265&Area=search&mdiv=403&oid=48_24&cid=index&kw=%E8%80%B3%E6%A9%9F,619,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=49_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=49_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=49_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=49_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=49_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
10746956,【RHINOSHIELD 犀牛盾】AirPods Pro 第2代 無線耳機防摔保護套(耳機保護殼 獨家耐衝擊材料 原廠出貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10746956&Area=search&mdiv=403&oid=49_19&cid=index&kw=%E8%80%B3%E6%A9%9F,650,False
9121887,【Apple 蘋果】原廠 EarPods 具備 3.5 公釐耳機接頭(A1472),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9121887&Area=search&mdiv=403&oid=49_23&cid=index&kw=%E8%80%B3%E6%A9%9F,619,False
9326642,【Logitech G】G435輕量雙模無線藍芽耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9326642&Area=search&mdiv=403&oid=49_26&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,790",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=50_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=50_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=50_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=50_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=50_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
9083762,【Jo Go Wu】5.0迷你藍芽接收器(USB接收器 藍牙耳機 藍牙適配器 藍牙接收器 藍牙傳輸器),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9083762&Area=search&mdiv=403&oid=50_28&cid=index&kw=%E8%80%B3%E6%A9%9F,67,False
11127214,【SONY 索尼】WH-CH520(無線藍芽 耳罩式耳機),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11127214&Area=search&mdiv=403&oid=50_30&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,690",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=51_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=51_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=51_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=51_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=52_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=52_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=52_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=52_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=52_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=53_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=53_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=53_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=53_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=53_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=54_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=54_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=54_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=54_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=54_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
13203450,【Samsung 三星】Tab A9+  11吋 8G/128G WiFi X210 平板電腦(藍芽耳機組),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13203450&Area=search&mdiv=403&oid=54_19&cid=index&kw=%E8%80%B3%E6%A9%9F,"7,990",False
3390705,【Logitech 羅技】H151立體耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3390705&Area=search&mdiv=403&oid=54_30&cid=index&kw=%E8%80%B3%E6%A9%9F,589,False
